hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,Sy,Fel,CoH,CoA,CoU,CoL,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,DN,BL,Bg,T100,xMT,xC,xG,xN,xDT,O,Un,P600,P500
2283,"Mynydd Sylen","32B",,"Ma,2","284","932","SN515080","SN 51535 08014","SN620178","75","209","trig point","ground in arc of radius 25m from W through N to E is about the same height; higher ground 20m SW probably related to collapsed old wall","Abney level","2001-10-28","","159","178","251532","208009","51.751050","-4.152225","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,"Mynydd Drumau","32B",,"Ma,2","272","892","SN725001","SN 72504 00181","SN736021","101","171","trig point","ground to S is lower","Abney level","2001-10-28","","170","165","272501","200176","51.685827","-3.845763","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,"Mynydd Llangyndeyrn","32B",,"Ma,2","263","863","SN482132","SN 48239 13274","SN523137","91","172","rock 3m SSE of trig point","rock is 20cm higher than flush bracket of trig point (fb is 35cm above base of trig point)","Abney level","2013-12-03","","159","178","248236","213269","51.797425","-4.202237","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,"Rhossili Down - The Beacon","32B",2280,"Hu,1,sMa","193","633","SS419888","SS 42002 88867","SS464892","49","144","small protruding rock adjacent to trig point","","","2010-03-28","","159","164","241999","188862","51.57642","-4.281554","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,"Kilvey Hill","32B",2284,"Hu,1,sMa","193","633","SS671940","SS 67132 94026","SS701974","53","140","OS bolt","","","2001-10-28","","159","165","267129","194021","51.629269","-3.921087","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,"Craig y Llyn","32C",,"Ma,Sim,Dew,CoH, CoU,CoA","600","1969","SN906031","SN 90688 03158","SN943062","208","392","trig point","visibility hampered by trees","","2001-10-28","","170","166W","290685","203153","51.716421","-3.583766","W","",0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,"Coety Mountain [Coity Mountain] [Mynydd Coety]","32C",,"Ma,5,Dew,CoU","578","1896","SO231079","SO 23161 07996","SO192115","347","231","no feature: grassy rise","ground 190m SSE at SO 23257 07831 is about 0.5m lower","Abney level","2001-10-28","","161","OL13S","323159","207991","51.765308","-3.114888","W","",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,"Mynydd Carn-y-cefn","32C",,"Ma,5,Dew","550","1804","SO187084","SO 18721 08502","SO174115","374","176","no feature 6m NNE of trig point","alternative summit 115m SE at SO 18803 08424","Abney level","2001-10-28","","161","OL13S 166E","318719","208497","51.769229","-3.179332","W","",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,"Mynydd Gethin","32C",2237,"Hu,4,sMa","491","1611","SO044025","SO 04424 02518","SO 0037 1032","342.7","148","trig point","","","2018-04-22","","170","166E","304422","202513","51.713180","-3.384821","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,"Mynydd Twyn-glas","32C",,"Ma,4","472","1549","ST259978","ST 26001 97850","ST227988","219","253","knoll 35m N of trig point","knoll is 50cm higher than base of trig point; knoll 30m WNW of trig point is 30cm higher; trig point is at ST 25996 97816","Abney level","2001-10-28","","171","152","325999","197845","51.674481","-3.071583","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,"Cefn Eglwysilan","32C",,"Ma,3","382","1253","ST097905","ST 09711 90511","ST120956","147","235","ground within 2m of trig point","ground 650m NNE by masts is slightly lower","Abney level","2001-10-28","","171","166E","309709","190506","51.606125","-3.305212","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,"Mynydd y Lan","32C",,"Ma,3","385","1263","ST209923","ST 20905 92346","ST198966","166","219","mound by boundary stone","","","2014-12-21","","171","152 166E","320903","192341","51.624307","-3.14402","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,"Mynydd y Glyn","32C",,"Ma,3","377","1237","ST031896","ST 03193 89647","ST002906","195","182","no feature: pasture","trig point 450m SW is about 1m lower","Abney level","2001-10-28","","170","166E","303191","189642","51.597275","-3.399066","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,"Foel Fynyddau","32C",,"Ma,3","370","1214","SS782936","SS 78287 93606","SS775953","148","222","ground 6m NNE of trig point","this ground is 20cm higher than base of trig point","Abney level","2007-03-10","","170","165","278284","193601","51.628020","-3.759860","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,"Mynydd Machen","32C",,"Ma,3","362","1188","ST223900","ST 22382 90018","ST168949","177","185","rock 3m NW of trig point","","Abney level","2001-10-28","","171","152","322380","190013","51.603585","-3.122171","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,"Wentwood","32C",,"Ma,3,CoU","309","1014","ST411943","ST 41134 94314","SO396129","66","243","no feature: 4m NNW of trig point","ground is 0.2m higher than base of trig point; ground 50m NE (bracken) is lower","Abney level","2012-12-10","Exact col location unknown; another possible location in the region of SO388127","171 172","OL14W 152","341132","194309","51.644484","-2.852164","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,"Garth Hill","32C",,"Ma,3,CoU","307","1007","ST103835","ST 10341 83505","ST098858","96","211","trig point on ancient mound","ground 450m NE is lower","Abney level","2001-10-28","","171","151E","310339","183500","51.543247","-3.294327","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,"Craig yr Allt","32C",,"Ma,2","273","896","ST133850","ST 13333 85066","ST136859","119","154","no feature","","obvious summit","2001-10-28","","171","151E","313331","185061","51.557748","-3.251578","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,"Mynydd Dinas","32C",,"Ma,2","258.1","847","SS761915","SS 76147 91535","SS 7615 9230","105.6","152.5","ground 2m NE of flat rock 65m E of trig point","this ground is 0.22m higher than base of trig point","Leica NA730/Leica GS15","2013-12-03","","170","165","276144","191530","51.608943","-3.790035","W","",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,"Moel Feity","32A",5603,"5,Dew","591","1939","SN848230","SN 84863 23047","SN840225","512","79","a few stones: ground within SE 590m ring contour","rock supporting cairn 100m NW at SN 84780 23115 (N top) is 7cm lower; summit of SW top 100m away at SN 84774 23004 is 0.6m lower","Leica NA730","2012-12-10","","160","OL12W","284860","223042","51.894004","-3.674661","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,"Cefn Coch","32C",2289,"5,Dew","571","1873","SO221093","SO 22103 09315","SO228085","536","35","no feature","summit area very flat and automatic-level survey recommended to determine summit position accurately","Abney level","2012-12-10","","161","OL13S","322101","209310","51.777019","-3.130512","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,"Pant y Creigiau","32A",2260,"5,Dew","565","1854","SO056161","SO 05637 16197","SO070157","494","71","no feature 20m W of trig point","ground in this area is about 10cm higher than ground by trig point","Abney level","2012-12-10","","160","OL12E","305635","216192","51.836341","-3.370991","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,"Bryn","32A",2233,"5,Dew","562","1844","SO071226","SO 07138 22702","SO 0671 2245","530.3","31.6","embedded rock","cairn 160m ENE at SO 07289 22764 is 0.7m lower","Trimble GeoXH 6000","2014-10-19","Relocated from SO072227 September 2014. Summit surveyed as 562.0 m","160","OL12E","307136","222697","51.895064","-3.350963","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,"Cefn Cul [Waun Leuci]","32A",5603,"5,Dew,sHu","562","1844","SN860205","SN 86066 20573","SN856220","463","99","rock 1m S of cairn","rock 5m SW of cairn on NE summit 130m away at SN 86185 20640 is 12cm lower","Leica NA730","2011-03-31","Deleted from Humps list in March 2011 owing to information from Vector mapping","160","OL12W","286063","220568","51.872017","-3.656368","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,"Carreg Goch","32A",5603,"5,Dew","558.3","1832","SN818170","SN 81889 17034","SN819183","492","66","large boulder on rocky outcrop","outcrop 10m SE and outcrop 90m S at SN 81905 16943 may be as high","Trimble GeoXH 6000","2014-10-19","","160","OL12W","281886","217029","51.839342","-3.715802","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,"Mynydd Llangynidr","32A",2260,"Hu,5,Dew","557.6","1829","SO123151","SO 12349 15143","SO 1103 1511","455.1","102.5","ancient cairn","","obvious summit/Trimble GeoXH 6000","2015-12-22","","161","OL13S","312347","215138","51.827962","-3.273334","W","",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,"Cefn y Cylchau","32A",5603,"5,Dew","556","1824","SN757197","SN 75738 19725","SN757190","518","38","small cairn","","Abney level","2007-03-10","","160","OL12W","275735","219720","51.862190","-3.806005","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,"Disgwylfa","32A",5603,"5,Dew","543.5","1783","SN815178","SN 81568 17901","SN815173","504","39","rock outcrop","this outcrop is in NW 540m ring contour; outcrop 70m SE in second 540m ring contour may be as high","Trimble GeoXH 6000","2014-10-19","","160","OL12W","281565","217896","51.847066","-3.720756","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,"Bryniau Gleision","32A",2260,"5,Dew","538","1765","SO084161","SO 08452 16126","SO082152","503","35","grassy hump","high ground to W and all adjacent knolls are lower","Abney level","2012-12-10","","160","OL12E","308450","216121","51.836172","-3.330128","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,"Carreg Cadno","32A",2238,"5,Dew","538","1765","SN874161","SN 87426 16136","SN884170","503","35","outcrop","other outcrops in this area are probably lower","","2012-08-15","","160","OL12W","287423","216131","51.832416","-3.635176","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,"Carn Pen-rhiw-ddu","32B",5603,"5,Dew","535","1755","SN725186","SN 72537 18674","SN730184","493","42","cairn by large rock","","Abney level","2011-08-14","","160","OL12W","272534","218669","51.852022","-3.852078","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,"Hatterrall Hill","32A",2242,"5,Dew","531","1742","SO308256","SO 30840 25652","SO307267","487","44","small flat cairn","large flat summit area","","2007-06-30","","161","OL13N","330838","225647","51.925033","-3.007168","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,"Twr Pen-cyrn [Mynydd Llangatwg]","32A",2260,"5,Dew","529","1736","SO202144","SO 20285 14498","SO180154","498","31","rock 2m N of trig point","","obvious summit","2007-03-10","","161","OL13S","320283","214493","51.823354","-3.158051","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,"Allt Forgan","32A",2233,"5,Dew","513","1683","SO066177","SO 06670 17765","SO065181","479","34","no feature: grass","ground 75m S at SO 06678 17690 is 1.5m lower; area marked by 513m spot height on 1:50k map is also lower","Abney level","2012-12-10","","160","OL12E","306668","217760","51.850609","-3.356426","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,"Twynwalter","32A",5603,"5,Dew","509","1670","SN828175","SN 82839 17511","SN825179","477","32","small cairn","","obvious summit/Trimble GeoXH 6000","2007-03-10","","160","OL12W","282836","217506","51.843830","-3.702181","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,"Y Domen Fawr","32C",2260,"Hu,5,Dew","504","1654","SO166071","SO 16612 07176","SO147114","369","135","ground by concrete foundation","","Abney level","2010-03-28","","161","OL13S 166E","316610","207171","51.756998","-3.20957","W","",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,"Werfa [Mynydd Llangeinwyr]","32C",2288,"5,Dew,sHu,CoU","568","1864","SS912947","SS 91278 94773","SS912971","478","90","trig point","","","2007-03-10","","170","166W","291275","194768","51.641172","-3.572616","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,"Blorenge","32C",2289,"Hu,5,Dew","561","1841","SO269118","SO 26976 11836","SO220108","427","134","embedded rocks 20m SSW of trig point","trig point is at SO 26989 11854; ancient cairn is 35m NNE of rocks at SO 26991 11867","Abney level","2007-03-10","","161","OL13S","326974","211831","51.800339","-3.060425","W","",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,"Twyn Crugyrafan [Graig Fawr]","32C",2288,"5,Dew","559","1834","SS920954","SS 92040 95453","SS919949","523","36","broken trig point","trig point is on mound near plantation","","2007-06-30","","170","166W","292037","195448","51.647431","-3.561818","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,"Mynydd Caerau","32C",2288,"5,Dew","555.3","1822","SS890944","SS 89085 94455","SS 8956 8478","465.4","89.9","not recorded","ground 2m N of trig point 50m SW is 0.3m lower; ground at 556m spot is 2m lower; natural summit possibly at SS 89064 94464","","2018-03-17","","170","166W","289082","194450","51.637885","-3.604194","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,"Gwastad","32C",2289,"5,Dew","551","1808","SO234054","SO 23476 05428","SO231066","504","47","no feature","","Abney level","2007-03-10","","161","OL13S 152","323474","205423","51.742266","-3.109758","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,"Mynydd Ton","32C",2288,"5,Dew,sHu","539","1768","SS947939","SS 94798 93957","SS939944","447","92","small hollowed cairn in clearing","this is cairn shown as 1769ft on old maps and is 175m SW of trig point (SS 94934 94064)","","2011-11-20","New height is derived from surveyed height on old 1:10,560 maps published from 1884 to 1945 and is in trees about 180m SW of trig point (SS 94934 94064)","170","166W","294796","193952","51.634508","-3.52152","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3537,"Mynydd Blaengwynfi","32C",2288,"5,Dew","528","1732","SS905973","SS 90600 97365","SS906984","490","38","trig point","","Abney level","2007-03-10","","170","166W","290597","197360","51.664337","-3.583222","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,"Mynydd Tynewydd [Mynydd Ystradffernol]","32C",2288,"5,Dew","518","1699","SN936009","SN 93687 00917","SN929021","486","32","grassy hump in trees","this ground is near OS spot height; ground 100m E at SN 93789 00910 may be as high","","2012-12-10","","170","166W","293684","200912","51.696856","-3.539687","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,"Hirwaun Common","32C",2288,"5,Dew","515","1690","SN942034","SN 94271 03502","SN933035","477","38","no feature","Flattish top, not easy to determine a precise HP","","2017-01-15","","170","166W","294268","203497","51.720201","-3.532025","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,"Mynydd Ynyscorrwg","32C",2288,"5,Dew","502","1647","SS887979","SS 88714 98002","SS894985","461","41","no feature","trees to NE restrict view","Abney level","2017-02-04","","170","166W","288711","197997","51.669692","-3.610683","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,"Fan Bwlch Chwyth","32A",2238,"sSim","603","1978","SN912216","SN 91245 21654","SN905206","574","29","no feature 6m E of trig point","ground is at trig point FB height","Abney level","2008-06-30","","160","OL12E","291243","221649","51.882768","-3.581513","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,"Gwaun Cerrig Llwydion [Craig Cwareli]","32A",2233,"xN","730","2395","SO041196","SO 04141 19672","SO045195","715.8","14.2","grassy knoll by path","","Abney level","2009-06-08","Added to "deleted" Nuttalls list in vol 2 of Mountains of Wales. Drop measured by J&A Nuttall","160","OL12E","304139","219667","51.867321","-3.393661","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5253,"Cadair Fawr","32A",2237,"Hu,4","485","1591","SN977123","SN 97794 12314","SN981134","365","120","no feature: ground 5m SE of trig point","","Abney level","2010-03-28","","160","OL12E","297792","212309","51.800059","-3.483636","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,"Moelfre","32A",2270,"Hu,4","442","1450","SO010483","SO 01053 48370","SO002480","338","104","no feature 120m WSW of trig point","ground is 80cm above trig point flush bracket (SO 01168 48411)","Abney level","2012-12-21","","147","188","301051","248365","52.124720","-3.446788","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,"Mynydd Myddfai","32A",5603,"Hu,4","440","1444","SN806297","SN 80689 29722","SN801277","313","127","trig point","","","2009-06-08","","160","OL12W","280686","229717","51.953113","-3.737605","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,"Twyn Disgwylfa","32A",2270,"Hu,4","416.7","1367","SN951318","SN 95132 31868","SN 9367 3256","315.9","100.8","grassy mound","ground 180m WNW at SN 94960 31914 is 1m lower; ground 750m W SN 94381 31971 is 5.2m lower","Trimble GeoXH 6000","2015-09-12","","160","OL12E","295130","231863","51.975314","-3.528177","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,"Noethgrug","32A",2270,"Hu,4","412","1352","SN836373","SN 83702 37383","SN849390","292","120","no feature","summit in trees","","2015-06-30","","160","187S","283699","237378","52.022601","-3.696382","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,"Moel Bylchau","32A",2270,"Hu,3","396","1299","SN847436","","SN860404","283","113","","","","2009-06-08","","147 160","187S","284700","243600","52.078725","-3.683908","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,"Moel Penderyn","32A",2237,"Hu,3","371","1217","SN938087","SN 93855 08734","SN943092","266","105","trig point","","obvious summit","2012-12-21","","160","OL12E","293853","208729","51.767147","-3.539643","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,"Yr Allt","32A",2270,"Hu,3","333","1093","SO085307","SO 08595 30732","SO082312","226","107","trig point","","","2012-12-21","","160","OL12E","308593","230727","51.967483","-3.331930","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,"Pen-y-crug","32A",2270,"Hu,3","331","1086","SO029303","SO 02931 30316","SO021308","224","107","no feature: ground 5m N of trig point","","Abney level","2009-06-08","","160","OL12E","302929","230311","51.962783","-3.414232","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
