hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,Sy,Fel,CoH,CoA,CoU,CoL,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,DN,BL,Bg,T100,xMT,xC,xG,xN,xDT,O,Un,P600,P500
5235,"Mynydd Llansadwrn","31C",2211,"Hu,3","345","1132","SN688348","SN 68836 34900","SN678376","231","114","trig point","","","2010-03-28","","146","OL12W 187S","268833","234895","51.996971","-3.911968","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,"Allt yr Hebog","31C",2203,"Hu,3","342","1122","SN686444","SN 68643 44484","SN689448","207","135","no feature","","","2012-12-21","","146","187S 199","268640","244479","52.083045","-3.918463","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,"Cefn Blewog","31C",2205,"Hu,3","341","1119","SN705727","SN 70557 72712","SN721735","226","115","ground near wooden pylon inside edge of forest","","","2009-06-08","Alternative summit 341m at SN705732","135 147","213","270554","272707","52.337143","-3.901347","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,"Banc y Garreg","31C",2211,"Hu,3","332","1089","SN705367","SN 70579 36780","SN705375","225","107","no feature","","","2009-06-08","","146 160","187S","270576","236775","52.014274","-3.887305","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,"Lan Ddu Cilwenau","31C",2203,"Hu,3","328","1076","SN576370","","SN564376","208","120","","","","2009-06-08","","146","186","257600","237000","52.013115","-4.076357","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,"Banc Cwm-coed-ifor","31C",2203,"Hu,3","309","1014","SN592385","","SN580395","197","112","","","","2012-12-21","","146","186","259200","238500","52.027001","-4.053676","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,"Taliaris Hill","31C",2219,"Hu,2","291","955","SN632285","SN 63221 28543","SN608279","153","138","trig point","","","2009-06-08","","146","186","263218","228538","51.938495","-3.991171","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,"Allt Maestir","31C",2221,"Hu,2","278","912","SN547504","SN 54733 50495","SN528531","176","102","trig point","","obvious summit","2012-12-21","","146","199","254730","250490","52.133574","-4.123888","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,"Banc Beili-Tew","31C",2203,"Hu,2","278","912","SN616346","","SN601351","158","120","","","","2012-12-21","","146","186","261600","234600","51.992563","-4.017141","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,"Allt Ddu","31C",2211,"Hu,2","244","801","SN739339","","SN742347","139","105","","","","2010-03-28","","146 160","OL12W 187S","273900","233900","51.989203","-3.837844","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,"Pentre Newydd Hill","31C",2208,"Hu,2","217","712","SM987329","","SM992332","107","110","","","","2010-05-06","","157","OL35E OL35W","198700","232900","51.958065","-4.931163","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,"Carn Llidi","31C",2208,"Hu,1","181","594","SM738280","SM 73806 28007","SM761285","59","122","rock with protruding bolts","","","2009-06-08","","157","OL35W","173803","228001","51.904526","-5.289695","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,"Dudwell Mountain","31C",2208,"Hu,1","178","584","SM907231","SM 90708 23149","SM888320","69","109","trig point near small stone circle","","","2012-12-21","","157 158","OL35W","190705","223143","51.867517","-5.041425","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,"Pen-yr-allt","31C",2222,"1,sHu","175","574","SN486219","","SN497229","77","98","","","","2012-12-21","Deleted from Humps list May 2012","159","186","248600","221900","51.875070","-4.200745","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,"Penlan Voss","31C",2203,"Hu,1","167","548","SN414221","SN 41434 22198","SN409228","62","105","trig point","","","2012-12-21","","159","177","241431","222193","51.875709","-4.304930","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,"Pen y Moelfre","31C",2203,"Hu,1","166","545","SN341159","SN 34177 15979","SN364188","28","138","no feature: ground on E side of fence","flat summit area","","2010-05-06","","159","177","234174","215974","51.817731","-4.407271","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,"Pen y Fan","31C",2215,"Hu,1","142","466","SN005411","SN 00559 41160","SN013399","8","134","ground within 2m of trig point","","obvious summit","2009-06-08","","145 157","OL35E","200556","241155","52.032855","-4.908995","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,"Carnllundain","31C",,"Hu,1,SIB","136","446","SM696234","SM 69612 23462","Sea","","136","cairn 2m N of trig point","","","2009-06-08","","157","OL35W","169609","223456","51.862013","-5.347518","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5601,"Pencerrigtewion","31A",2161,"Un","680","2231","SN799881","SN 80001 88121","SN800880","677","3","cairn","","obvious summit","2009-06-08","On Hermon list","135 136","213 214W","279998","288117","52.477757","-3.768336","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5602,"Carnfachbugeilyn","31A",2161,"Un","622","2041","SN826903","","SN826903","619","3","","","","2015-10-03","On Hermon list","135 136","214W 215W","282600","290300","52.497943","-3.730818","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5623,"Rhos Fawr","31A",2170,"Hu,3","307.2","1008","SN999883","SN 99905 88388","SN972883","183","124","no feature: pasture","","Leica NA730/Leica GS15/Trimble GeoXH 6000","2014-05-17","0.12m higher than hill 5204 (Coed Mawr, SO013874)","136","214W","299903","288384","52.484177","-3.475454","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5626,"Glanfeinion Hill [Craig y Paun]","31B",2182,"s5","534.9","1755","SO033846","SO 03342 84675","SO 03043 83053","506.5","28.4","no feature","summits of other 530m ring contours were all found to be lower","Leica NA730/Leica 530","2010-05-06","","136","214E","303339","284670","52.451419","-3.423794","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,"Esgair Gelli","31C",2203,"s5","504.5","1655","SN776577","SN 77647 57772","SN 7747 5828","476.3","28.2","no feature","","Leica NA730/Leica 530","2011-07-02","Insufficient drop for Dewey confirmed by survey","146 147","187N","277644","257767","52.204518","-3.791921","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,"Foel Isaf","31A",2161,"s5","548","1798","SN809916","SN 80994 91638","SN808918","522","26","cairn","","obvious summit","2011-11-27","","135 136","214W 215W","280991","291634","52.509578","-3.754980","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7577,"Cripiau Eisteddfa-fach","31A",2161,"s5","542","1778","SN803844","SN 80382 84450","SN801850","522","20","small grassy ridge","","obvious summit","2013-12-23","","135 136","213 214W","280379","284446","52.444853","-3.761412","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,"Llechwedd Crin","31A",2161,"s5","539","1768","SN816922","SN 81667 92230","SN809922","519","20","no feature: grass and heather","flat summit area; knoll 45m N at SN 81667 92275 may be as high","","2012-01-01","","135 136","214W 215W","281664","292226","52.515044","-3.745280","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,"Cerrig Gwynion","31A",2161,"Un","527","1729","SN859964","","SN854960","508","19","","","","2013-07-01","Subdodd deleted Feb 2013","135 136","215W","285900","296400","52.553458","-3.684326","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7580,"Foel Uchaf","31A",2166,"s5","522","1713","SN768925","SN 76847 92521","SN 7680 9222","499.1","22.9","no feature","","Trimble GeoXH 6000","2014-10-19","","135","OL23W 215W","276844","292517","52.516590","-3.816380","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,"Mawnog","31A",2161,"s5","519","1703","SN791939","SN 79107 93905","SN792938","496","23","no feature: grass and heather","flat summit area","","2014-12-15","","135","215W","279104","293901","52.529533","-3.783596","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7582,"Esgair y Maen","31A",2161,"s5","519","1703","SN814853","SN 81446 85315","SN811855","497","22","no feature","flat summit area","","2011-11-27","","135 136","214W","281443","285311","52.452858","-3.746072","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7583,"Cwm y Derw","31A",2161,"s5","510","1673","SN842891","SN 84267 89122","SN839891","484","26","hummock by track","","","2013-02-02","","135 136","214W","284264","289118","52.487674","-3.705901","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,"Esgair y Maesnant NW Top","31A",2161,"s5","504","1654","SN832862","SN 83222 86281","SN827864","478","26","no feature","ground 30m N at SN 83225 86311 may be as high; large flat summit area","","2012-08-15","","135 136","214W","283219","286276","52.461921","-3.720288","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,"Esgair Fraith","31A",2166,"s4","499","1637","SN738918","SN 73896 91822","SN737919","477","22","no feature: grass","","","2013-02-02","","135","OL23W","273893","291818","52.509634","-3.85958","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7586,"Allt Pant-mawr","31A",2161,"4","496","1627","SN855825","","SN849829","455","41","","","","2013-02-02","","135 136","214W","285500","282500","52.428468","-3.685439","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,"Mynydd Bychan","31A",2166,"s4","493","1617","SN774923","SN 77435 92317","SN773923","467","26","no feature: grass","","","2011-11-27","","135","OL23W 215W","277432","292313","52.514890","-3.807644","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,"Foel Grafiau West Top","31A",2166,"s4","493","1617","SN759920","SN 75967 92043","SN761920","465","28","no feature: rough grass","","","2011-11-27","","135","OL23W 215W","275964","292039","52.512095","-3.829164","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,"Pen Creigiau'r Llan North Top","31A",2166,"s4","492","1614","SN746945","SN 74658 94545","SN744942","472","20","no feature: rough grass","","","2011-11-27","","135","OL23W","274655","294541","52.534277","-3.849386","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,"Bryn Moel","31A",2166,"4","491","1611","SN772911","SN 77293 91185","SN768914","456","35","no feature: rough grass","","","2013-02-02","","135","OL23W 215W","277290","291181","52.504686","-3.809318","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,"Esgair Gorlan","31A",2169,"4,sHu","411","1348","SN724827","SN 72412 82785","SN720832","317","94","no feature: grass","","","2011-11-27","","135","213","272409","282780","52.428088","-3.877974","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,"Allt Fawr","31A",2171,"3,sHu","386","1266","SN969974","SN 96976 97425","SN978977","289","97","no feature: grass","","","2011-11-27","","136","215W","296973","297421","52.564842","-3.521382","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7593,"Bryn Mawr","31A",2166,"3,sHu","367","1204","SN763964","SN 76395 96489","SN766955","275","92","grassy outcrop","ground 13m N may be as high","","2016-09-04","","135","OL23W 215W","276392","296485","52.552142","-3.824516","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594,"Pen-y-foel","31A",2175,"2,sHu","285","935","SJ179058","SJ 17918 05901","SJ184058","193","92","ground at woodland edge","","","2011-11-27","","125","215E","317916","305897","52.644590","-3.214610","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,"Pen y Graig-fawr","31A",2161,"2","216.7","711","SN773996","SN 77355 99605","SN 7760 9958","182.5","34.2","trig point","","","2018-04-22","","135","OL23W 215W","277352","299601","52.580359","-3.811518","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,"Banc Ty-hen","31A",2166,"1,sHu","157","515","SN647893","SN 64768 89396","SN655897","66","91","knoll in pasture","pasture 300m NE at SN 65017 89566 may be as high","","2011-11-27","Alternative summit at SN650895","135","213","264765","289392","52.485648","-3.993009","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7597,"Bryn Tudur","31A",2161,"1,sHu","141","463","SH767014","","SH778010","48","93","","","","2011-11-27","","135","OL23W 215W","276700","301400","52.596377","-3.821809","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,"Black Hill","31B",2184,"s5","517","1696","SO174523","SO 17415 52326","SO172525","494","23","no feature: heather","","","2013-02-02","","148","188 200E","317413","252321","52.162969","-3.208807","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7599,"Yr Allt West Top","31B",2182,"s5","516","1693","SO047863","SO 04724 86310","SO043862","494","22","ground by trig point","trig point is on hollowed tumulus","","2011-11-27","","136","214E","304722","286306","52.466361","-3.403924","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,"Rhos-crug","31B",2183,"s5","508","1667","SO167743","SO 16715 74390","SO166748","487","21","W tumulus","there are two tumuli in the summit area","","2011-11-27","","136 148","214E","316713","274385","52.361184","-3.224490","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,"Cynwch Bank","31B",2183,"s4","499","1637","SO178746","SO 17886 74634","SO177749","472","27","no feature: heather","flat summit area","","2011-11-27","","136 148","214E","317884","274629","52.363555","-3.207357","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,"Shadwell Hill","31B",2183,"4","497","1631","SO203874","SO 20393 87497","SO148862","438","59","no feature: thick heather in clearing","","Leica 530","2012-03-28","","137","216","320391","287492","52.479542","-3.173615","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,"Bryn Titli","31B",2188,"4","495.6","1626","SN930761","SN 93041 76174","SN937742","437","59","tiny cairn by track","","Leica NA730/Leica 530","2013-02-02","","136 147","214W","293038","276169","52.373101","-3.572596","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,"Garn","31B",2182,"4","494","1621","SO019735","SO 01925 73595","SO021712","407","87","no feature: grass","flat summit area","","2015-11-23","","136 147","214E","301923","273590","52.35159","-3.441382","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,"Banc y Dolau","31B",2182,"4","493","1617","SO055765","","SO044768","457","36","","","","2011-11-27","","136 147","214E","305500","276500","52.378369","-3.389694","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,"Little Hill","31B",2184,"4","490.4","1609","SO142537","SO 14278 53730","SO 1402 5439","446.6","43.7","no feature: heather","flat summit area","Trimble GeoXH 6000","2015-09-12","","148","200E","314276","253725","52.17511","-3.255013","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,"Wennallt","31B",2182,"4,sHu","471","1545","SO037712","SO 03703 71234","SO035720","373","98","outcrop: beneath earth and undergrowth","","obvious summit","2016-03-12","","136 147","200E 214E","303701","271229","52.330686","-3.414608","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7608,"Bryngwyn Hill","31B",2184,"4,sHu","465.5","1527","SO177500","SO 17788 50034","SO 1747 5017","372.5","93.1","no feature: grass","ground 210m SW at SO 17657 49867 is 1.2m lower","Trimble GeoXH 6000","2015-09-12","","148","188 200E","317786","250029","52.142423","-3.2028","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,"Bailey Hill","31B",2183,"4,sHu","426","1398","SO242720","","SO207738","328","98","","","","2011-11-27","","137 148","201N","324200","272000","52.340832","-3.114020","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,"Middletown Hill","31B",2201,"3,sHu","367.7","1206","SJ305133","SJ 30527 13337","SJ296130","271.3","96.5","small embedded rock","","Abney level/Trimble GeoXH 6000","2014-10-30","","126","240","330525","313333","52.713191","-3.029857","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,"Trawsallt","31C",2207,"s5","572","1877","SN778704","SN 77855 70410","SN783700","551","21","windshelter","","obvious summit","2011-11-27","","135 147","213","277852","270405","52.318132","-3.793452","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612,"Bryn Dafydd","31C",2207,"s5","571","1873","SN791714","SN 79131 71478","SN795712","547","24","cairn","","obvious summit","2011-11-27","","135 147","213","279128","271473","52.328012","-3.775125","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,"Bryn Llychese [Banc Nant-rhys]","31C",2205,"s5","565","1854","SN822801","SN 82229 80199","SN810806","536","29","peat hag by fence","","","2013-12-23","","135 136","214W","282226","280195","52.407055","-3.732751","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,"Carreg Naw Llyn [Esgair Garregnawllyn]","31C",2207,"s5","562","1844","SN797698","SN 79737 69900","SN794701","538","24","no feature: ground c 10m NE of rock","","","2011-11-27","","135 147","213","279734","269895","52.313965","-3.765672","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,"Peraidd Fynydd","31C",2205,"s5","557","1827","SN805822","SN 80556 82291","SN795817","532","25","no feature: ground in fire break","tree-cover could hide higher point","","2011-11-27","","135 136","213 214W","280553","282286","52.42549","-3.75808","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
