hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,Sy,Fel,CoH,CoA,CoU,CoL,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,DN,BL,Bg,T100,xMT,xC,xG,xN,xDT,O,Un,P600,P500
3407,"Cerrig Coediog","30E",2087,"5,Dew","591.8","1942","SJ113386","SJ 11312 38617","SJ 11545 39153","561.4","30.4","heathery mound near path on W side of fence","ground on northerly 590m ring contour is 2m lower","Leica NA730/Leica 530","2010-05-18","","125","255","311310","338614","52.937578","-3.321098","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,"Foel Figenau","30E",2104,"Hu,5,Dew","590","1936","SH916284","SH 91642 28432","SH921280","483","107","remains of post","","obvious summit","2012-12-10","","125","OL23E","291639","328428","52.842442","-3.610268","W","",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,"Rhwng y Ddwynant","30E",19413,"5,Dew","588","1929","SH978248","SH 97825 24833","SH976253","553","35","no feature","this is WNW top; top 75m SW at SH 97784 24776 is c 10cm lower and top 40m ESE at SH 97866 24822 is also lower","Abney level","2012-12-10","","125","OL23E 239","297823","324829","52.81131","-3.517377","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,"Moel yr Henfaes","30E",2087,"5,Dew","584","1916","SJ077385","SJ 07747 38597","SJ084375","549","35","cairn","","Abney level","2014-02-14","","125","255","307745","338593","52.936796","-3.374121","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,"Mynydd Coch East Top","30E",2104,"5,Dew","569","1867","SH938196","SH 93888 19654","SH933197","529","40","ground 2m from trig point","","obvious summit","2007-12-22","","125","OL23E","293885","319650","52.764009","-3.574084","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,"Moel Eunant","30E",2104,"5,Dew","568","1864","SH946238","SH 94663 23866","SH936244","537","31","no feature","heather covered summit","obvious summit","2012-12-10","","125","OL23E 239","294661","323862","52.802011","-3.563959","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,"Pen Ochr y Bwlch [Camlan]","30E",2091,"5,Dew","564.3","1851","SH809172","SH 80957 17272","SH811173","530.5","33.8","no feature on S end of short ridge","","Abney level/Trimble GeoXH 6000","2014-10-30","","124 125","OL23E","280954","317268","52.739908","-3.764769","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,"Bryn Du [Y Fawnen]","30E",2087,"Hu,5,Dew","563","1847","SJ145360","SJ 14514 36038","SJ138371","445","118","no feature: thick heather","summit is 125m WNW of trig point","Abney level","2009-11-20","","125","255","314512","336034","52.91492","-3.272786","W","",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,"Vivod Mountain","30E",2087,"5,Dew,sHu","559","1834","SJ169399","SJ 16965 40002","SJ162393","463","96","tumulus 1m from stile on E side of fence","","Abney level","2012-02-04","","125","255","316963","339998","52.950930","-3.237360","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,"Bryn Glas","30E",2104,"5,Dew","558","1831","SH922214","SH 92232 21478","SH924209","514","44","no feature: grassy top 20m from fence","","Abney level","2008-11-10","","125","OL23E","292229","321474","52.780071","-3.599217","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,"Bryn-llus","30E",2087,"5,Dew","547.8","1797","SJ085408","SJ 08567 40897","SJ 09433 40520","516","31.8","no feature: heather","summit is 17cm higher than top 75m SE at SJ 08636 40871","Leica NA730/Leica 530","2010-03-28","","125","255","308565","340894","52.957611","-3.362568","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,"Tir Rhiwiog","30E",2104,"5,Dew","545","1788","SH929162","SH 92979 16223","SH926173","506","39","grassy knoll just N of track","summit is close to track junction by Western track; ground at location of 545m spot height probably 3m lower","obvious summit","2012-12-10","","125","OL23E","292976","316219","52.732997","-3.58643","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,"Foel Benddin","30E",2091,"5,Dew,sHu","541.9","1778","SH853165","SH 85364 16508","SH 8530 1711","443.1","98.8","no feature","","obvious summit/Leica RX1250","2013-12-14","","124 125","OL23E","285361","316504","52.733996","-3.699261","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,"Ffordd Gefn [Bryn Gwyn]","30E",19413,"5,Dew","539","1768","SJ033240","SJ 03382 24097","SJ013239","476","63","tiny cairn: ground in young plantation","ground about 100m W is 2m lower","Abney level","2007-03-10","","125","239","303380","324093","52.80572","-3.434741","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,"Rhiwaedog-uwch-afon","30E",2104,"5,Dew","539","1768","SH938313","SH 93879 31309","SH938300","473","66","no feature: thick heather near track","ground 20m N at SH 93880 31325 is lower","Abney level","2008-06-30","","125","OL23E","293876","331305","52.868741","-3.578007","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,"Mynydd Mawr","30E",2087,"Hu,5,Dew","534","1752","SJ132286","SJ 13285 28628","SJ141305","429","105","overgrown rock edge 5m W of trig point","rock edge 25m E at SJ 13310 28630 is as high","Abney level","2009-11-20","","125","255","313283","328624","52.848127","-3.289082","W","",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423,"Craig Rhiwarth","30E",2087,"5,Dew","532","1745","SJ054271","SJ 05486 27121","SJ055275","462","70","no feature: 25m N of cairn","cairn is at SJ 05491 27095","","2012-12-10","","125","239 255","305484","327117","52.83327","-3.404415","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,"Mynydd Maes-glas [Mynydd Clywedog]","30E",2104,"5,Dew","532","1745","SH914147","SH 91442 14712","SH920156","475","57","no feature: grass","probable summit although ground 55m SSW at SH 91429 14663 could be as high","","2009-06-08","","125","OL23E","291439","314708","52.719112","-3.608683","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425,"Lledwyn Mawr","30E",2104,"5,Dew","526","1726","SH904287","SH 90502 28747","SH 90894 28654","495.1","30.9","no feature: grass","ground about 100m NE and 100m SW was about 1m lower","Leica NA730/Leica 530","2012-03-28","","125","OL23E","290499","328743","52.845039","-3.627299","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,"Carnedd Das Eithin","30E",19413,"5,Dew","521","1709","SJ051238","SJ 05143 23878","SJ046241","447","74","cairn on rim of hollowed-out tumulus","","obvious summit","2007-03-10","","125","239","305141","323874","52.804065","-3.408563","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,"Moel Hen-fache","30E",2087,"5,Dew","521","1709","SJ109281","SJ 10956 28173","SJ104296","448","73","grassy knoll 10m E of fence","knolls 110m SE at SJ 11040 28101 and 150m SE SJ 11085 28096 are probably lower","","2012-12-10","","125","255","310954","328169","52.843657","-3.323531","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3428,"Cyrniau y Llyn","30E",19413,"5,Dew","518","1699","SJ000244","SJ 00022 24485","SJ000252","480","38","no feature","ground 30m S at SJ 00027 24457 is c 30cm lower","Abney level","2012-12-10","","125","239","300020","324481","52.808594","-3.484686","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,"Pen Foel-y-ffridd","30E",2083,"Hu,5,Dew","514","1686","SH891188","SH 89160 18828","SH888191","402","112","no feature: grassy ridge","","obvious summit","2009-11-20","","124 125","OL23E","289157","318816","52.755564","-3.643842","W","",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,"Moel Cae-howel","30E",19413,"5,Dew","508","1667","SH978330","SH 97832 33087","SH983325","458","50","no feature: thick heather","","Abney level","2007-06-30","","125","OL18E OL23E","297829","333083","52.885485","-3.519862","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3431,"Mynydd Ceiswyn","30F",2145,"sSim","605","1985","SH772138","SH 77245 13903","SH 77848 14053","578","27.4","southerly of two small knolls 5m apart","","Leica NA730","2007-12-22","Added to the Deweys and deleted following a line survey. See Database Notes. ","124","OL23E OL23W","277242","313899","52.708807","-3.818463","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,"Mynydd Braich-goch","30F",2148,"5,Dew","597","1959","SH729072","SH 72940 07294","SH723067","527","70","heathery hummock 5m from fence corner","mound 12m ENE at SH 72950 07301 may be as high","","2007-06-30","","124","OL23W","272937","307290","52.648431","-3.879597","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,"Graig Goch","30F",2148,"Hu,5,Dew","586","1923","SH714084","SH 71484 08466","SH726082","456","130","no feature: heather","ground 85m SW at SH 71411 08418 may be as high","","2012-12-10","","124","OL23W","271481","308462","52.658618","-3.901563","W","",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,"Tarren Cwm-ffernol","30F",2151,"5,Dew","551","1808","SH659023","SH 65939 02375","SH675026","487","64","cairn with memorial plaques","ground 12m NNW on far side of fence at SH 65932 02387 is c 5cm lower","Abney level","2012-12-10","","135","OL23W","265936","302366","52.602505","-3.981018","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,"Braich Ddu [Craig Cwm-llwyd]","30F",2137,"5,Dew","546","1791","SH645120","SH 64537 12071","SH653114","494","52","no feature: ground 5m S of fence junction","","Abney level","2012-12-10","","124","OL23W","264534","312067","52.689314","-4.005692","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,"Foel y Geifr","30F",2148,"5,Dew","515","1690","SH716050","SH 71636 05099","SH717053","483","32","no feature","","","2008-06-30","","124","OL23W","271633","305095","52.628401","-3.898007","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,"Mynydd Fron-fraith","30F",2145,"5,Dew","514","1686","SH747117","SH 74778 11737","SH748113","448","66","no feature","ground 25m SW at SH 74763 11719 is 20cm lower","Abney level","2012-12-10","","124","OL23W","274775","311733","52.688779","-3.854134","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,"Pen Trum-gwr","30F",2151,"5,Dew","512","1680","SH651029","SH 65130 02948","SH655026","457","55","no feature: ground NE of fence junction","cairn 60m WNW at SH 65072 02966 is lower","Abney level","2007-03-10","","135","OL23W","265127","302936","52.607425","-3.993189","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3439,"Godre Fynydd","30F",2145,"5,Dew","508","1667","SH756097","SH 75671 09729","SH754101","423","85","no feature: mound","mound c 80m SSW is c 2m lower; probably no higher ground in forest","Abney level","2012-12-10","","124","OL23W 215W","275668","309725","52.670943","-3.84017","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,"Esgair Berfa","30F",2137,"5,Dew","507","1663","SH637095","SH 63726 09573","SH641102","429","78","no feature: ground by fence 25m SW of fence junction","this position is c 10cm higher than ground by fence junction; ground for 25m W, S & E is of very similar height","Abney level","2007-03-10","","124","OL23W","263723","309569","52.666668","-4.016649","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,"Mynydd Cwmeiddew","30F",2145,"5,Dew","507","1663","SH750105","SH 75101 10600","SH749106","473","34","no feature","","Abney level","2012-12-10","","124","OL23W","275098","310596","52.678638","-3.848926","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3442,"Mynydd Rhyd-galed [Tarrenhendre East Top]","30F",2151,"5,Dew","502","1647","SH699043","SH 69910 04336","SH693039","442","60","no feature","","","2012-12-10","","135","OL23W","269907","304332","52.621135","-3.923192","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,"Craig Portas East Top [Mynydd Gartheiniog]","30F",2145,"5,Dew","587","1926","SH807142","SH 80802 14288","SH809145","553.1","34","no feature","","Leica NA730","2016-12-04","col surveyed by Leica RX1250","124 125","OL23E","280799","314284","52.713062","-3.76598","W","",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,"Castell y Gwynt","30B",1967,"N","972","3189","SH653581","SH 65400 58185","SH 65428 58209","956","16","no feature: rock pinnacle","","Abney level/Leica Disto A8","2007-12-22","New Nuttall 2 Sep 2007, drop 16.0m","115","OL17W","265397","358182","53.103818","-4.012035","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,"Craig Wen","30B",1997,"sSim","604.9","1985","SH597508","SH 59710 50850","SH 59894 51173","579.6","25.3","cairn","","Leica NA730/Leica 530","2008-06-30","","115","OL17W","259707","350847","53.036462","-4.093768","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,"Carreg y Foel-gron","30D",2068,"s5","501","1644","SH744427","SH 74469 42767","SH 74591 42833","472","29","top of rib of rock","drop measured as <29.4m","Leica NA730","2008-06-30","True bwlch lies beneath infill. Insufficient drop for Dewey confirmed by survey","124","OL18W","274466","342764","52.967508","-3.870644","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,"Clogwyn Llech Lefn [Bwlch y Tri Marchog Top]","30B",1965,"Un","637","2090","SH708627","SH 70901 62745","SH 70755 62697","623","14","most easterly large rock","drop measured as 14.0m","Leica NA730","2008-06-30","Insufficient drop for Nuttall (surveyed)","115","OL17E","270898","362742","53.146146","-3.931753","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3685,"Cynefin Bryn Blew [Rhobell Fawr West Top]","30D",2059,"Un","719","2359","SH784254","SH 78420 25440","SH 78490 25538","704","14.6","rock on knoll","drop measured as 14.6m","Leica NA730","2008-06-30","Insufficient drop for Nuttall (surveyed)","124","OL23E","278417","325436","52.812735","-3.805363","W","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5144,"Mynydd Carnguwch","30A",1951,"Hu,3","357.6","1173","SH374429","SH 37466 42925","SH368434","255.6","102","rock rib in huge ancient cairn","","Leica NA730/Leica GS15/Trimble GeoXH 6000","2014-03-19","Drop is measured as 102.0m","123","253 254","237463","342922","52.958984","-4.421230","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,"Mynydd Cennin","30A",1952,"Hu,2","262.1","860","SH458449","SH 45845 44968","SH447452","157","105","trig point","","Trimble GeoXH 6000","2014-10-19","","123","254","245842","344965","52.979809","-4.297571","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,"Carreglefain","30A",1956,"Hu,2","260.7","855","SH324410","SH 32425 41058","SH 3167 3985","130.1","130.6","outcrop","","Trimble GeoXH 6000","2015-04-11","","123","253","232421","341055","52.940665","-4.495238","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,"Mynydd Eilian","30A",1961,"Hu,1","177","581","SH472917","SH 47287 91724","SH427864","54","123","ground within 3m of trig point","","obvious summit","2015-03-15","","114","263N","247284","391721","53.40018","-4.298472","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,"Mynydd y Garn","30A",1961,"Hu,1","170","558","SH314906","SH 31497 90679","SH347885","64","106","rock 3m W of trig point","","obvious summit","2014-05-10","","114","262","231493","390676","53.38599","-4.535172","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,"Bwrdd Arthur","30A",1961,"Hu,1","164","538","SH585812","SH 58579 81289","SH515775","29","135","rock c 5m E of trig point","higher ground may be hidden in vegetation","","2009-06-08","","114 115","263N","258576","381286","53.309594","-4.124091","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,"Mynydd Cilan","30A",1955,"Hu,1","117","384","SH288241","SH 28890 24190","SH283265","7","110","grassy mound 15m N of trig point","mound is 50cm higher than base of trig point","Abney level","2012-12-21","","123","253","228886","324186","52.788063","-4.538924","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,"Moel Tryfan","30B",2007,"Hu,4","429","1407","SH515561","SH 51532 56195","SH 52644 55517","326.4","102.6","rock pinnacle 5m east of trig point","","Leica NA730/Leica GS15","2013-08-03","Height measured at 429.0m","115","OL17W 254","251529","356192","53.082263","-4.218106","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,"Mynydd Deulyn","30B",2013,"Hu,4","400","1312","SH759612","SH 75940 61270","SH752603","295","105","large cairn","","obvious summit/Trimble GeoXH 6000","2015-09-12","Height measurement is 400.0m","115","OL17E","275937","361267","53.134092","-3.855883","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,"Craig-y-garn","30B",1999,"Hu,3","363","1191","SH510444","SH 51090 44450","SH509457","231","132","pointed rock a few metres NW of wind shelter","","","2010-08-23","","124","254","251087","344447","52.976640","-4.219274","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,"Mwdwl-eithin","30C",2042,"Hu,4","470","1542","SH989469","SH 98951 46982","SH976492","339","131","no feature: ground 3m N of trig point","","","2014-03-05","","116","OL18E 255 264S","298949","346979","53.010561","-3.507573","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,"Moel Arthur","30C",2041,"Hu,4","455.8","1495","SJ145660","SJ 14530 66034","SJ146657","336","120","cairn","ground 5m NE of cairn is 3cm lower","Leica NA730/Leica GS15","2015-03-15","","116","265","314528","366031","53.184498","-3.280511","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,"Bryn Alyn","30C",2040,"Hu,4","408.3","1340","SJ200587","SJ 20082 58752","SJ 21153 56203","307.4","100.9","no feature: grassy top","tops at SJ200590 and SJ197588 are a few metres lower","Leica NA730/Leica 530","2012-03-28","","117","256 265","320080","358749","53.119919","-3.195627","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,"Bryn yr Orsedd","30C",2040,"Hu,4","405","1329","SJ142485","SJ 14217 48599","SJ186495","281","124","no feature","ground at fence is higher but 'man- made' (remains of wall)","Abney level","2010-05-06","","116","256","314215","348596","53.02776","-3.280535","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,"Mynydd Tryfan","30C",2042,"Hu,4","402","1319","SH975655","SH 97568 65518","SH981642","293","109","outcrop under wall","outcrop under wall 25m ESE at SH 97592 65502 is just lower","Abney level","2014-12-15","","116","264N","297566","365515","53.176863","-3.534093","W","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
